Fire Incident Alarm DateTime,Fire Incident Apparatus Dispatch Time,Fire Incident Apparatus Enroute Time,Fire Incident Arrival DateTime,Fire Incident Apparatus Clear Time,Fire Incident Incident Type
01/04/2016 13:43:06,01/04/2016 13:44:11,01/04/2016 13:45:02,01/04/2016 13:48:28,01/04/2016 13:51:56,EMS Cancelled on Arrival
01/04/2016 14:36:48,01/04/2016 14:55:58,01/04/2016 14:56:07,01/04/2016 14:58:02,01/04/2016 15:04:56,Motor vehicle accident with no i
01/04/2016 14:36:48,01/04/2016 14:54:16,01/04/2016 14:55:06,01/04/2016 14:58:02,01/04/2016 14:59:09,Motor vehicle accident with no i
01/04/2016 14:36:48,01/04/2016 14:54:53,,01/04/2016 14:58:02,01/04/2016 14:55:54,Motor vehicle accident with no i
01/04/2016 14:36:48,01/04/2016 14:54:16,01/04/2016 14:55:22,01/04/2016 14:58:02,01/04/2016 14:59:04,Motor vehicle accident with no i
01/04/2016 14:36:48,01/04/2016 14:54:16,01/04/2016 14:55:30,01/04/2016 14:58:02,01/04/2016 15:21:40,Motor vehicle accident with no i
01/04/2016 14:44:01,01/04/2016 14:45:45,01/04/2016 14:46:30,01/04/2016 14:47:40,01/04/2016 14:53:20,"EMS call, excluding vehicle acci"
01/04/2016 15:31:34,01/04/2016 15:35:15,01/04/2016 15:35:53,,01/04/2016 15:38:11,Emergency Medical cancelled en r
01/04/2016 16:04:01,01/04/2016 16:05:02,01/04/2016 16:05:38,01/04/2016 16:10:40,01/04/2016 16:19:12,"EMS call, excluding vehicle acci"
01/04/2016 16:18:10,01/04/2016 16:19:52,01/04/2016 16:20:22,01/04/2016 16:22:33,01/04/2016 16:32:54,EMS Cancelled on Arrival
01/04/2016 16:40:42,01/04/2016 16:43:53,01/04/2016 16:44:58,01/04/2016 16:47:16,01/04/2016 16:52:29,"EMS call, excluding vehicle acci"
01/04/2016 16:49:55,01/04/2016 16:50:30,01/04/2016 16:51:30,01/04/2016 16:53:16,01/04/2016 17:08:10,"EMS call, excluding vehicle acci"
01/04/2016 17:24:56,01/04/2016 17:25:57,01/04/2016 17:26:28,01/04/2016 17:29:25,01/04/2016 17:44:32,"EMS call, excluding vehicle acci"
01/04/2016 18:07:42,01/04/2016 18:10:02,01/04/2016 18:11:07,,01/04/2016 18:13:47,Emergency Medical cancelled en r
01/04/2016 18:18:12,01/04/2016 18:19:15,01/04/2016 18:20:10,01/04/2016 18:25:04,01/04/2016 18:33:25,"EMS call, excluding vehicle acci"
01/04/2016 18:30:46,01/04/2016 18:32:20,01/04/2016 18:32:52,01/04/2016 18:35:44,01/04/2016 18:39:32,"Defective elevator, no occupants"
01/04/2016 18:34:49,01/04/2016 18:38:55,01/04/2016 18:38:56,01/04/2016 18:38:56,01/04/2016 19:05:09,Motor vehicle accident with no i
01/04/2016 18:52:08,01/04/2016 19:01:56,01/04/2016 19:02:51,01/04/2016 19:05:27,01/04/2016 19:06:21,EMS Cancelled on Arrival
01/04/2016 20:05:55,01/04/2016 20:07:21,01/04/2016 20:08:15,01/04/2016 20:09:53,01/04/2016 20:48:52,Motor vehicle accident with inju
01/04/2016 20:05:55,01/04/2016 20:07:21,01/04/2016 20:08:18,01/04/2016 20:09:53,01/04/2016 20:49:36,Motor vehicle accident with inju
01/04/2016 20:05:55,01/04/2016 20:07:21,01/04/2016 20:08:29,01/04/2016 20:09:53,01/04/2016 20:24:46,Motor vehicle accident with inju
01/04/2016 20:05:55,01/04/2016 20:07:21,01/04/2016 20:08:41,01/04/2016 20:09:53,01/04/2016 20:19:02,Motor vehicle accident with inju
01/04/2016 20:17:06,01/04/2016 20:18:07,01/04/2016 20:18:56,01/04/2016 20:23:55,01/04/2016 20:37:09,"Medical assist, assist EMS crew"
01/04/2016 20:51:33,01/04/2016 20:52:11,,01/04/2016 20:54:58,01/04/2016 21:17:21,Extrication of victim(s) from ve
01/04/2016 20:51:33,01/04/2016 20:52:11,01/04/2016 20:53:12,01/04/2016 20:54:58,01/04/2016 21:14:58,Extrication of victim(s) from ve
01/04/2016 20:51:33,01/04/2016 20:52:11,01/04/2016 20:53:27,01/04/2016 20:54:58,01/04/2016 22:11:53,Extrication of victim(s) from ve
01/04/2016 20:51:33,01/04/2016 20:52:11,01/04/2016 20:53:19,01/04/2016 20:54:58,01/04/2016 21:29:46,Extrication of victim(s) from ve
01/04/2016 23:05:29,01/04/2016 23:09:02,01/04/2016 23:09:59,01/04/2016 23:13:23,01/04/2016 23:24:06,"EMS call, excluding vehicle acci"
01/05/2016 02:18:32,01/05/2016 02:19:26,01/05/2016 02:21:06,,01/05/2016 02:23:44,Emergency Medical cancelled en r
01/05/2016 07:04:09,01/05/2016 07:05:29,01/05/2016 07:06:09,01/05/2016 07:09:37,01/05/2016 07:16:30,"EMS call, excluding vehicle acci"
01/05/2016 07:44:35,01/05/2016 07:45:29,01/05/2016 07:45:43,01/05/2016 07:51:28,01/05/2016 08:01:22,"EMS call, excluding vehicle acci"
01/05/2016 08:53:16,01/05/2016 08:55:28,01/05/2016 08:56:01,01/05/2016 08:58:18,01/05/2016 09:16:07,"EMS call, excluding vehicle acci"
01/05/2016 10:31:01,01/05/2016 10:31:47,01/05/2016 10:32:21,01/05/2016 10:34:52,01/05/2016 10:52:01,"EMS call, excluding vehicle acci"
01/05/2016 11:50:09,01/05/2016 11:51:22,01/05/2016 11:52:00,01/05/2016 11:54:31,01/05/2016 11:55:27,EMS Cancelled on Arrival
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:07:30,01/05/2016 14:12:55,01/05/2016 14:28:41,"Smoke detector activation, no fi"
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:08:20,01/05/2016 14:12:55,01/05/2016 14:18:46,"Smoke detector activation, no fi"
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:08:15,01/05/2016 14:12:55,01/05/2016 14:29:45,"Smoke detector activation, no fi"
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:08:11,01/05/2016 14:12:55,01/05/2016 14:18:41,"Smoke detector activation, no fi"
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:08:12,01/05/2016 14:12:55,01/05/2016 14:18:40,"Smoke detector activation, no fi"
01/05/2016 14:06:34,01/05/2016 14:07:18,01/05/2016 14:08:21,01/05/2016 14:12:55,01/05/2016 14:18:39,"Smoke detector activation, no fi"
01/05/2016 14:30:29,01/05/2016 14:32:07,01/05/2016 14:32:50,01/05/2016 14:34:50,01/05/2016 14:35:34,Motor vehicle/pedestrian acciden
01/05/2016 14:30:29,01/05/2016 14:32:07,01/05/2016 14:33:08,01/05/2016 14:34:50,01/05/2016 14:35:49,Motor vehicle/pedestrian acciden
01/05/2016 14:30:29,01/05/2016 14:32:07,01/05/2016 14:33:06,01/05/2016 14:34:50,01/05/2016 14:35:33,Motor vehicle/pedestrian acciden
01/05/2016 14:30:29,01/05/2016 14:32:07,01/05/2016 14:32:30,01/05/2016 14:34:50,01/05/2016 14:38:50,Motor vehicle/pedestrian acciden
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:00:35,01/05/2016 15:02:52,01/05/2016 15:05:40,"Smoke detector activation, no fi"
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:01:04,01/05/2016 15:02:52,01/05/2016 15:05:44,"Smoke detector activation, no fi"
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:00:37,01/05/2016 15:02:52,01/05/2016 15:05:53,"Smoke detector activation, no fi"
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:00:58,01/05/2016 15:02:52,01/05/2016 15:05:53,"Smoke detector activation, no fi"
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:00:56,01/05/2016 15:02:52,01/05/2016 15:09:39,"Smoke detector activation, no fi"
01/05/2016 14:58:39,01/05/2016 15:00:01,01/05/2016 15:00:35,01/05/2016 15:02:52,01/05/2016 15:06:24,"Smoke detector activation, no fi"
01/05/2016 15:47:32,01/05/2016 15:48:28,01/05/2016 15:48:38,01/05/2016 15:50:58,01/05/2016 15:58:38,Assist invalid
01/05/2016 15:56:46,01/05/2016 16:00:33,01/05/2016 16:01:12,01/05/2016 16:04:38,01/05/2016 16:16:47,"EMS call, excluding vehicle acci"
01/05/2016 15:57:41,01/05/2016 15:59:22,01/05/2016 15:59:29,01/05/2016 16:00:13,01/05/2016 16:27:41,"EMS call, excluding vehicle acci"
01/05/2016 15:57:41,01/05/2016 15:58:26,,01/05/2016 16:00:13,01/05/2016 15:59:16,"EMS call, excluding vehicle acci"
01/05/2016 17:11:29,01/05/2016 17:14:08,01/05/2016 17:15:07,01/05/2016 17:18:10,01/05/2016 17:26:21,"Medical assist, assist EMS crew"
01/05/2016 18:30:00,01/05/2016 18:35:00,01/05/2016 18:35:05,01/05/2016 18:33:27,01/05/2016 19:04:40,"EMS call, excluding vehicle acci"
01/05/2016 18:30:00,01/05/2016 18:31:54,01/05/2016 18:32:58,01/05/2016 18:33:27,01/05/2016 19:03:02,"EMS call, excluding vehicle acci"
01/05/2016 18:30:00,01/05/2016 18:30:35,01/05/2016 18:31:24,01/05/2016 18:33:27,01/05/2016 19:53:03,"EMS call, excluding vehicle acci"
01/05/2016 20:25:14,01/05/2016 20:26:24,01/05/2016 20:27:01,01/05/2016 20:29:10,01/05/2016 20:34:39,Motor vehicle accident with no i
01/05/2016 20:25:14,01/05/2016 20:26:24,01/05/2016 20:27:24,01/05/2016 20:29:10,01/05/2016 20:30:15,Motor vehicle accident with no i
01/05/2016 20:25:14,01/05/2016 20:26:24,01/05/2016 20:27:23,01/05/2016 20:29:10,01/05/2016 20:30:18,Motor vehicle accident with no i
01/05/2016 20:25:14,01/05/2016 20:26:24,01/05/2016 20:27:17,01/05/2016 20:29:10,01/05/2016 21:11:01,Motor vehicle accident with no i
01/05/2016 20:58:28,01/05/2016 20:59:45,01/05/2016 21:00:41,,01/05/2016 21:05:16,Emergency Medical cancelled en r
01/05/2016 21:47:16,01/05/2016 21:48:04,01/05/2016 21:49:14,01/05/2016 21:53:13,01/05/2016 22:02:15,"EMS call, excluding vehicle acci"
01/06/2016 01:09:47,01/06/2016 01:11:35,01/06/2016 01:12:16,01/06/2016 01:17:07,01/06/2016 01:22:41,"Medical assist, assist EMS crew"
01/06/2016 02:30:11,01/06/2016 02:31:42,01/06/2016 02:33:08,01/06/2016 02:38:49,01/06/2016 02:59:45,"Medical assist, assist EMS crew"
01/06/2016 07:27:25,01/06/2016 07:28:51,01/06/2016 07:30:20,,01/06/2016 07:32:20,Emergency Medical cancelled en r
01/06/2016 08:09:12,01/06/2016 08:11:46,01/06/2016 08:12:11,01/06/2016 08:14:56,01/06/2016 08:13:13,"EMS call, excluding vehicle acci"
01/06/2016 08:09:12,01/06/2016 08:13:10,01/06/2016 08:13:12,01/06/2016 08:14:56,01/06/2016 08:23:07,"EMS call, excluding vehicle acci"
01/06/2016 08:49:45,01/06/2016 08:51:15,01/06/2016 08:52:02,01/06/2016 08:55:06,01/06/2016 09:03:39,"Medical assist, assist EMS crew"
01/06/2016 11:02:22,01/06/2016 11:04:02,01/06/2016 11:04:37,01/06/2016 11:10:59,01/06/2016 11:17:27,"Medical assist, assist EMS crew"
01/06/2016 12:04:29,01/06/2016 12:05:17,01/06/2016 12:06:02,01/06/2016 12:08:05,01/06/2016 12:15:51,"EMS call, excluding vehicle acci"
01/06/2016 12:47:52,01/06/2016 12:50:07,01/06/2016 12:50:58,01/06/2016 12:58:05,01/06/2016 13:04:23,Motor vehicle accident with no i
01/06/2016 13:26:05,01/06/2016 13:27:30,01/06/2016 13:28:23,01/06/2016 13:34:41,01/06/2016 13:37:07,Smoke detector activation due to
01/06/2016 13:26:05,01/06/2016 13:27:30,01/06/2016 13:28:05,01/06/2016 13:34:41,01/06/2016 13:36:50,Smoke detector activation due to
01/06/2016 13:26:05,01/06/2016 13:27:30,01/06/2016 13:28:41,01/06/2016 13:34:41,01/06/2016 13:53:24,Smoke detector activation due to
01/06/2016 13:26:05,01/06/2016 13:27:30,,01/06/2016 13:34:41,01/06/2016 13:40:53,Smoke detector activation due to
01/06/2016 13:26:05,01/06/2016 13:27:30,01/06/2016 13:28:20,01/06/2016 13:34:41,01/06/2016 13:36:46,Smoke detector activation due to
01/06/2016 13:26:05,01/06/2016 13:27:30,01/06/2016 13:28:53,01/06/2016 13:34:41,01/06/2016 13:37:23,Smoke detector activation due to
01/06/2016 13:28:38,01/06/2016 13:29:43,01/06/2016 13:30:33,01/06/2016 13:34:57,01/06/2016 13:47:47,Assist invalid
01/06/2016 13:50:28,01/06/2016 13:55:00,01/06/2016 13:55:53,01/06/2016 13:59:09,01/06/2016 14:09:02,"Medical assist, assist EMS crew"
01/06/2016 14:12:30,01/06/2016 14:13:06,,01/06/2016 14:16:56,01/06/2016 14:13:54,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:51,01/06/2016 14:13:59,01/06/2016 14:16:56,01/06/2016 14:20:15,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:06,01/06/2016 14:13:23,01/06/2016 14:16:56,01/06/2016 14:20:14,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:06,01/06/2016 14:14:14,01/06/2016 14:16:56,01/06/2016 14:20:15,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:06,01/06/2016 14:14:04,01/06/2016 14:16:56,01/06/2016 14:20:16,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:06,01/06/2016 14:14:02,01/06/2016 14:16:56,01/06/2016 14:36:57,"Smoke detector activation, no fi"
01/06/2016 14:12:30,01/06/2016 14:13:06,01/06/2016 14:13:45,01/06/2016 14:16:56,01/06/2016 14:26:30,"Smoke detector activation, no fi"
01/06/2016 14:37:52,01/06/2016 14:39:34,01/06/2016 14:40:36,01/06/2016 14:44:45,01/06/2016 14:53:02,"EMS call, excluding vehicle acci"
01/06/2016 15:47:30,01/06/2016 15:48:02,01/06/2016 15:49:04,01/06/2016 15:53:31,01/06/2016 16:04:19,Assist invalid
01/06/2016 15:51:00,01/06/2016 15:52:38,01/06/2016 15:53:00,01/06/2016 15:57:20,01/06/2016 16:00:10,"EMS call, excluding vehicle acci"
01/06/2016 15:51:25,01/06/2016 15:54:29,01/06/2016 15:54:32,01/06/2016 16:01:02,01/06/2016 16:17:33,"Medical assist, assist EMS crew"
01/06/2016 15:51:25,01/06/2016 15:53:16,,01/06/2016 16:01:02,01/06/2016 15:54:07,"Medical assist, assist EMS crew"
01/06/2016 17:05:49,01/06/2016 17:07:23,01/06/2016 17:08:10,,01/06/2016 17:09:06,Emergency Medical cancelled en r
01/06/2016 17:32:05,01/06/2016 17:32:38,01/06/2016 17:33:37,01/06/2016 17:40:24,01/06/2016 18:01:27,Assist invalid
01/06/2016 22:19:38,01/06/2016 22:21:12,01/06/2016 22:21:59,01/06/2016 22:25:49,01/06/2016 22:32:03,"Medical assist, assist EMS crew"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:34:37,01/06/2016 22:35:36,01/06/2016 22:38:52,"False alarm or false call, other"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:34:39,01/06/2016 22:35:36,01/06/2016 22:38:59,"False alarm or false call, other"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:33:57,01/06/2016 22:35:36,01/06/2016 22:42:32,"False alarm or false call, other"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:34:52,01/06/2016 22:35:36,01/06/2016 22:38:46,"False alarm or false call, other"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:34:45,01/06/2016 22:35:36,01/06/2016 22:38:52,"False alarm or false call, other"
01/06/2016 22:31:33,01/06/2016 22:33:37,01/06/2016 22:34:41,01/06/2016 22:35:36,01/06/2016 22:38:53,"False alarm or false call, other"
01/07/2016 00:35:41,01/07/2016 00:43:31,01/07/2016 00:44:46,01/07/2016 00:50:17,01/07/2016 01:05:20,"EMS call, excluding vehicle acci"
01/07/2016 00:56:25,01/07/2016 00:57:39,01/07/2016 00:59:00,01/07/2016 01:04:16,01/07/2016 01:18:18,Assist invalid
01/07/2016 01:54:49,01/07/2016 01:56:39,01/07/2016 01:58:07,01/07/2016 02:01:14,01/07/2016 02:20:07,"EMS call, excluding vehicle acci"
01/07/2016 04:20:11,01/07/2016 04:20:41,01/07/2016 04:22:12,01/07/2016 04:24:30,01/07/2016 04:44:20,"EMS call, excluding vehicle acci"
01/07/2016 04:23:09,01/07/2016 04:25:37,01/07/2016 04:26:49,,01/07/2016 04:28:57,Emergency Medical cancelled en r
01/07/2016 06:23:23,01/07/2016 06:26:28,01/07/2016 06:27:27,01/07/2016 06:29:55,01/07/2016 06:36:06,"EMS call, excluding vehicle acci"
01/07/2016 07:40:03,01/07/2016 07:41:01,01/07/2016 07:41:43,01/07/2016 07:45:25,01/07/2016 07:57:15,"Medical assist, assist EMS crew"
01/07/2016 08:46:59,01/07/2016 08:48:14,,01/07/2016 08:52:58,01/07/2016 08:49:16,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:49:22,01/07/2016 08:49:33,01/07/2016 08:52:58,01/07/2016 09:00:14,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:48:14,01/07/2016 08:49:17,01/07/2016 08:52:58,01/07/2016 09:00:14,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:48:14,01/07/2016 08:49:06,01/07/2016 08:52:58,01/07/2016 09:00:13,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:48:14,01/07/2016 08:48:58,01/07/2016 08:52:58,01/07/2016 09:00:26,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:48:14,01/07/2016 08:49:31,01/07/2016 08:52:58,01/07/2016 09:05:12,"Smoke detector activation, no fi"
01/07/2016 08:46:59,01/07/2016 08:48:14,01/07/2016 08:49:14,01/07/2016 08:52:58,01/07/2016 09:00:13,"Smoke detector activation, no fi"
01/07/2016 09:55:05,01/07/2016 09:56:55,01/07/2016 09:57:31,01/07/2016 10:03:49,01/07/2016 10:07:51,EMS Cancelled on Arrival
01/07/2016 10:58:41,01/07/2016 11:01:42,01/07/2016 11:02:05,01/07/2016 11:11:13,01/07/2016 11:21:02,Citizen complaint
01/07/2016 11:40:30,01/07/2016 11:41:41,01/07/2016 11:42:27,01/07/2016 11:45:06,01/07/2016 11:58:50,"EMS call, excluding vehicle acci"
01/07/2016 11:45:55,01/07/2016 11:48:26,01/07/2016 11:49:14,,01/07/2016 11:55:02,Emergency Medical cancelled en r
01/07/2016 12:22:16,01/07/2016 12:23:47,01/07/2016 12:24:38,01/07/2016 12:28:29,01/07/2016 12:34:00,"EMS call, excluding vehicle acci"
01/07/2016 12:28:55,01/07/2016 12:30:48,01/07/2016 12:30:56,01/07/2016 12:37:20,01/07/2016 12:53:22,"Medical assist, assist EMS crew"
01/07/2016 12:43:13,01/07/2016 12:44:29,01/07/2016 12:45:19,01/07/2016 12:48:54,01/07/2016 13:01:12,"EMS call, excluding vehicle acci"
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:48:26,01/07/2016 12:53:08,01/07/2016 12:56:45,Aircraft standby
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:48:24,01/07/2016 12:53:08,01/07/2016 12:56:45,Aircraft standby
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:48:24,01/07/2016 12:53:08,01/07/2016 12:56:45,Aircraft standby
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:48:22,01/07/2016 12:53:08,01/07/2016 12:56:45,Aircraft standby
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:50:35,01/07/2016 12:53:08,01/07/2016 12:56:42,Aircraft standby
01/07/2016 12:45:41,01/07/2016 12:47:17,01/07/2016 12:48:08,01/07/2016 12:53:08,01/07/2016 12:59:00,Aircraft standby
01/07/2016 13:08:23,01/07/2016 13:09:34,01/07/2016 13:09:46,,01/07/2016 13:15:07,Motor vehicle accident with no i
01/07/2016 13:08:23,01/07/2016 13:09:34,01/07/2016 13:10:37,,01/07/2016 13:15:53,Motor vehicle accident with no i
01/07/2016 13:08:23,01/07/2016 13:09:34,01/07/2016 13:09:55,,01/07/2016 13:15:06,Motor vehicle accident with no i
01/07/2016 13:08:23,01/07/2016 13:09:34,01/07/2016 13:10:45,,01/07/2016 13:20:00,Motor vehicle accident with no i
01/07/2016 14:11:36,01/07/2016 14:12:34,01/07/2016 14:13:29,01/07/2016 14:17:09,01/07/2016 14:26:54,"EMS call, excluding vehicle acci"
01/07/2016 14:46:39,01/07/2016 14:49:29,01/07/2016 14:50:50,01/07/2016 15:02:00,01/07/2016 15:10:29,Assist invalid
01/07/2016 14:46:39,01/07/2016 14:47:44,01/07/2016 14:48:17,01/07/2016 15:02:00,01/07/2016 14:49:00,Assist invalid
01/07/2016 14:58:59,01/07/2016 15:01:20,01/07/2016 15:02:17,01/07/2016 15:08:20,01/07/2016 15:12:24,Motor vehicle accident with no i
01/07/2016 15:06:43,01/07/2016 15:10:22,01/07/2016 15:11:13,01/07/2016 15:16:58,01/07/2016 15:20:14,"Medical assist, assist EMS crew"
01/07/2016 15:36:07,01/07/2016 15:40:07,01/07/2016 15:40:39,01/07/2016 15:44:33,01/07/2016 16:02:44,"Medical assist, assist EMS crew"
01/07/2016 15:36:07,01/07/2016 15:37:09,,01/07/2016 15:44:33,01/07/2016 15:40:45,"Medical assist, assist EMS crew"
01/07/2016 15:38:26,01/07/2016 15:40:41,01/07/2016 15:40:55,01/07/2016 15:46:28,01/07/2016 15:51:55,"Vehicle accident, general cleanu"
01/07/2016 15:38:26,01/07/2016 15:38:56,,01/07/2016 15:46:28,01/07/2016 15:40:42,"Vehicle accident, general cleanu"
01/07/2016 16:44:35,01/07/2016 16:45:57,01/07/2016 16:46:52,01/07/2016 16:50:57,01/07/2016 17:08:31,"EMS call, excluding vehicle acci"
01/07/2016 17:15:51,01/07/2016 17:17:23,01/07/2016 17:17:58,01/07/2016 17:23:55,01/07/2016 17:24:15,Motor vehicle accident with no i
01/07/2016 17:15:51,01/07/2016 17:17:23,01/07/2016 17:18:22,01/07/2016 17:23:55,01/07/2016 17:24:15,Motor vehicle accident with no i
01/07/2016 17:15:51,01/07/2016 17:17:23,01/07/2016 17:18:27,01/07/2016 17:23:55,01/07/2016 17:24:31,Motor vehicle accident with no i
01/07/2016 17:15:51,01/07/2016 17:17:23,01/07/2016 17:18:22,01/07/2016 17:23:55,01/07/2016 17:24:11,Motor vehicle accident with no i
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:29,01/07/2016 21:35:56,01/07/2016 21:48:06,"Smoke detector activation, no fi"
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:49,01/07/2016 21:35:56,01/07/2016 21:44:58,"Smoke detector activation, no fi"
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:56,01/07/2016 21:35:56,01/07/2016 21:58:50,"Smoke detector activation, no fi"
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:36,01/07/2016 21:35:56,01/07/2016 21:45:01,"Smoke detector activation, no fi"
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:49,01/07/2016 21:35:56,01/07/2016 21:44:59,"Smoke detector activation, no fi"
01/07/2016 21:29:58,01/07/2016 21:30:38,01/07/2016 21:31:29,01/07/2016 21:35:56,01/07/2016 21:45:03,"Smoke detector activation, no fi"
01/07/2016 21:55:36,01/07/2016 21:57:26,01/07/2016 21:58:24,01/07/2016 22:01:19,01/07/2016 22:18:09,"EMS call, excluding vehicle acci"
01/07/2016 23:01:35,01/07/2016 23:03:18,01/07/2016 23:04:19,01/07/2016 23:07:53,01/07/2016 23:08:03,EMS Cancelled on Arrival
01/08/2016 03:14:14,01/08/2016 03:14:34,01/08/2016 03:16:04,01/08/2016 03:21:38,01/08/2016 03:32:00,Carbon monoxide detector activat
01/08/2016 03:29:03,01/08/2016 03:29:56,01/08/2016 03:31:25,01/08/2016 03:37:35,01/08/2016 03:47:10,"EMS call, excluding vehicle acci"
01/08/2016 07:30:42,01/08/2016 07:32:28,01/08/2016 07:34:04,01/08/2016 07:40:54,01/08/2016 08:14:54,Motor vehicle accident with no i
01/08/2016 07:34:07,01/08/2016 07:36:26,01/08/2016 07:37:36,01/08/2016 07:40:21,01/08/2016 07:48:53,"EMS call, excluding vehicle acci"
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:08:03,01/08/2016 09:10:53,01/08/2016 09:21:24,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:16:39,01/08/2016 09:10:53,01/08/2016 09:20:18,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:08:31,01/08/2016 09:10:53,01/08/2016 09:20:25,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:08:13,01/08/2016 09:10:53,01/08/2016 09:08:43,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:08:39,01/08/2016 09:10:53,01/08/2016 09:20:25,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:07:20,01/08/2016 09:08:30,01/08/2016 09:10:53,01/08/2016 09:21:53,Aircraft standby
01/08/2016 09:05:35,01/08/2016 09:08:40,01/08/2016 09:08:55,01/08/2016 09:10:53,01/08/2016 09:20:26,Aircraft standby
01/08/2016 10:48:44,01/08/2016 10:50:30,01/08/2016 10:51:34,01/08/2016 10:56:50,01/08/2016 11:05:10,"Medical assist, assist EMS crew"
01/08/2016 11:50:02,01/08/2016 11:50:53,01/08/2016 11:51:39,01/08/2016 11:51:40,01/08/2016 12:09:27,"EMS call, excluding vehicle acci"
01/08/2016 11:55:35,01/08/2016 11:56:57,01/08/2016 11:58:18,01/08/2016 12:00:04,01/08/2016 12:09:07,Alarm system sounded due to malf
01/08/2016 11:55:35,01/08/2016 11:56:57,01/08/2016 11:58:17,01/08/2016 12:00:04,01/08/2016 12:06:15,Alarm system sounded due to malf
